,NAME,ADDRESS,CITY,COUNTY,LON,LAT,geometry
10988,东岳宫(中共杜桥镇大汾办事处委员会北),,台州市,临海市,121.478264,28.742657,POINT (121.478264 28.742657)
10993,紫阳故里,文化路与广文路交叉口附近,台州市,临海市,121.116493,28.848486,POINT (121.116493 28.848486)
10996,望天台,广文路146号台州学院第一校区,台州市,临海市,121.111328,28.849852,POINT (121.111328 28.849852)
10998,崇和门,回浦路,台州市,临海市,121.123581,28.845642,POINT (121.123581 28.845642)
10999,清河坊,回浦路127号附近,台州市,临海市,121.116737,28.844048,POINT (121.116737 28.844048)
11000,太平天国台门,回浦路96号,台州市,临海市,121.11731,28.845428,POINT (121.11731 28.845428)
11003,陡门头,杜桥镇小杜线附近,台州市,临海市,121.53511,28.762856,POINT (121.53511 28.762856)
11006,郑广文纪念馆与八仙岩摩崖,望天台41号,台州市,临海市,121.114166,28.850523,POINT (121.114166 28.850523)
11007,台州府城墙大桥路,大桥路2号,台州市,临海市,121.123367,28.837942,POINT (121.123367 28.837942)
11008,杨哲商烈士故居,广文路4号,台州市,临海市,121.11985,28.849295,POINT (121.11985 28.849295)
11010,府城墙(江滨西路店),紫阳街7-11号(天宁公寓西南),台州市,临海市,121.111748,28.84734,POINT (121.111748 28.84734)
11013,浙江临海国家地质公园(小杜线),小杜线附近,台州市,临海市,121.581802,28.769991,POINT (121.581802 28.769991)
11014,南明洞,上林村,台州市,临海市,121.535095,28.763151,POINT (121.535095 28.763151)
11017,东岳宫(临海市社桥镇大汾办事处南),汾东村附近,台州市,临海市,121.478256,28.742645,POINT (121.478256 28.742645)
11018,王福堂,杜桥镇上墩头村,台州市,临海市,121.498886,28.734369,POINT (121.498886 28.734369)
11021,括苍山,张家渡镇,台州市,临海市,120.926369,28.807005,POINT (120.926369 28.807005)
11026,王氏宗祠,75省道,台州市,临海市,121.412819,28.77899,POINT (121.412819 28.77899)
11032,东湖,泉井洋路附近,台州市,临海市,121.124077,28.84857,POINT (121.124077 28.84857)
11034,望江门,观澜路255号,台州市,临海市,121.111595,28.842901,POINT (121.111595 28.842901)
11040,羊岩山,大青线,台州市,临海市,121.116402,28.976974,POINT (121.116402 28.976974)
11042,怀仁亭,大青线,台州市,临海市,121.135025,28.973711,POINT (121.135025 28.973711)
11045,梅园,城北路,台州市,临海市,121.111641,28.84746,POINT (121.111641 28.84746)
11051,万善堂,括苍镇括苍路79号,台州市,临海市,120.970917,28.848372,POINT (120.970917 28.848372)
11054,城隍山,望天台城隍庙,台州市,临海市,121.114517,28.851128,POINT (121.114517 28.851128)
11055,依水山庄,东郭巷73号,台州市,临海市,121.124786,28.846355,POINT (121.124786 28.846355)
11058,雄镇东南,东湖路与北山路交叉口,台州市,临海市,121.123062,28.852135,POINT (121.123062 28.852135)
11064,护龙殿,文化路36号附近,台州市,临海市,121.59864,28.748877,POINT (121.59864 28.748877)
11065,划岩山,头陀镇,台州市,临海市,121.114304,28.690374,POINT (121.114304 28.690374)
11066,龙潭亭,下双线,台州市,临海市,121.052948,28.689915,POINT (121.052948 28.689915)
11072,富渖关帝殿,杜桥镇新兴路,台州市,临海市,121.502113,28.748518,POINT (121.502113 28.748518)
11074,溪口窑址群,75省道,台州市,临海市,121.423431,28.7796,POINT (121.423431 28.7796)
11075,武圣殿(小峙路),小峙路附近,台州市,临海市,121.59124,28.827951,POINT (121.59124 28.827951)
11076,清静院,杜川路,台州市,临海市,121.494843,28.770761,POINT (121.494843 28.770761)
11077,庆善堂,杜桥镇225省道,台州市,临海市,121.47641,28.750252,POINT (121.47641 28.750252)
11078,后乐祠,马上线,台州市,临海市,121.31958,28.713142,POINT (121.31958 28.713142)
11080,临海大火山,大堪头村,台州市,临海市,121.615623,28.784851,POINT (121.615623 28.784851)
11082,真如堂,中央路附近,台州市,临海市,121.346321,28.720161,POINT (121.346321 28.720161)
11085,马头山胜景,马头山村,台州市,临海市,121.244827,28.747818,POINT (121.244827 28.747818)
11086,涟波亭,杜桥镇沿河路,台州市,临海市,121.467842,28.760965,POINT (121.467842 28.760965)
11089,龙珠华光堂,雪岭特长隧道,台州市,临海市,121.182419,28.726383,POINT (121.182419 28.726383)
11090,湖田三角塘路廊,杜桥镇沿河路,台州市,临海市,121.476044,28.76302,POINT (121.476044 28.76302)
11092,董氏宗祠,杜桥镇S75,台州市,临海市,121.471954,28.781675,POINT (121.471954 28.781675)
11094,兴善,紫阳街7-11号,台州市,临海市,121.117188,28.838261,POINT (121.117188 28.838261)
11098,下童祠堂,75省道,台州市,临海市,121.434998,28.82406,POINT (121.434998 28.82406)
11101,涌泉窑址群,83省道,台州市,临海市,121.303345,28.759232,POINT (121.303345 28.759232)
11103,桃渚城抗倭遗址,东洋大道,台州市,临海市,121.572304,28.816084,POINT (121.572304 28.816084)
11104,东洋白鹤殿,小杜线,台州市,临海市,121.575974,28.825598,POINT (121.575974 28.825598)
11105,福寿堂,83省道附近,台州市,临海市,121.30307,28.75556,POINT (121.30307 28.75556)
11108,牌门殿,九曲岭隧道,台州市,临海市,121.356964,28.772488,POINT (121.356964 28.772488)
11111,包公殿,小义线附近,台州市,临海市,121.436989,28.845198,POINT (121.436989 28.845198)
11116,大雄宝殿,杜桥镇环城北路,台州市,临海市,121.497948,28.775002,POINT (121.497948 28.775002)
11117,小资农庄,小义线附近,台州市,临海市,121.433105,28.860214,POINT (121.433105 28.860214)
11118,九华洞,小杜线,台州市,临海市,121.569832,28.739983,POINT (121.569832 28.739983)
11120,府城皇殿,75省道,台州市,临海市,121.433853,28.789696,POINT (121.433853 28.789696)
11121,牛头山风景区,邵家渡,台州市,临海市,121.274834,28.834139,POINT (121.274834 28.834139)
11130,江南大峡谷,尤溪镇,台州市,临海市,121.09066,28.741741,POINT (121.09066 28.741741)
11131,武圣殿,杜桥镇建电路(川南卫生院北),台州市,临海市,121.511871,28.725187,POINT (121.511871 28.725187)
11134,镇福殿,黄四线,台州市,临海市,121.56414,28.843918,POINT (121.56414 28.843918)
11139,宫头庄,G15沈海高速,台州市,临海市,121.224861,28.905748,POINT (121.224861 28.905748)
11140,台沟风景区,张米线,台州市,临海市,120.943008,28.775309,POINT (120.943008 28.775309)
11141,回隆殿,四上线,台州市,临海市,121.62307,28.767389,POINT (121.62307 28.767389)
11143,南明洞风景区,杜桥镇小杜线,台州市,临海市,121.533798,28.762804,POINT (121.533798 28.762804)
11146,龙珠宫,S28台金高速,台州市,临海市,121.191864,28.753952,POINT (121.191864 28.753952)
11147,清潭头村风景区,G15沈海高速附近,台州市,临海市,121.235893,28.757706,POINT (121.235893 28.757706)
11148,西方三圣殿,G15沈海高速,台州市,临海市,121.22438,28.764824,POINT (121.22438 28.764824)
11150,羊岩山茶文化园景区,临海河头镇,台州市,临海市,121.145416,28.975618,POINT (121.145416 28.975618)
11151,羊岩之巅,大青线,台州市,临海市,121.15744,28.978962,POINT (121.15744 28.978962)
11153,新塘殿,小杜线,台州市,临海市,121.577774,28.802395,POINT (121.577774 28.802395)
11154,永福殿,小杜线,台州市,临海市,121.578514,28.790159,POINT (121.578514 28.790159)
11155,三台书院,里洋路附近,台州市,临海市,121.156296,28.823393,POINT (121.156296 28.823393)
11156,朝天门,西门古街,台州市,临海市,121.110817,28.845993,POINT (121.110817 28.845993)
11159,白塔桥(回浦路),回浦路127号附近,台州市,临海市,121.116623,28.844938,POINT (121.116623 28.844938)
11163,桃江十三渚,桃渚镇,台州市,临海市,121.551636,28.819342,POINT (121.551636 28.819342)
11164,护国殿,三峰路412号,台州市,临海市,121.151543,28.876261,POINT (121.151543 28.876261)
11170,章敦茂染坊,西门街267号,台州市,临海市,121.11174,28.845747,POINT (121.11174 28.845747)
11175,台州府城墙遗址,东湖路72号,台州市,临海市,121.122597,28.851751,POINT (121.122597 28.851751)
11186,临海古城墙,远洲路2号,台州市,临海市,121.123055,28.851315,POINT (121.123055 28.851315)
11188,接引寺,,台州市,临海市,121.210609,28.756897,POINT (121.210609 28.756897)
11189,东岳殿,036乡道附近,台州市,临海市,121.095222,28.730827,POINT (121.095222 28.730827)
11190,三保寺,小杜线附近,台州市,临海市,121.546143,28.762617,POINT (121.546143 28.762617)
11191,仙山禅寺,汛桥镇西山村,台州市,临海市,121.177132,28.763367,POINT (121.177132 28.763367)
11192,山皇殿,,台州市,临海市,121.571243,28.743196,POINT (121.571243 28.743196)
11193,中国二十一世纪曙光碑,括苍山,台州市,临海市,120.926163,28.806761,POINT (120.926163 28.806761)
11198,桃渚珊瑚岩群,大堪头村,台州市,临海市,121.615669,28.784519,POINT (121.615669 28.784519)
11199,苏州堂,,台州市,临海市,120.963463,28.98263,POINT (120.963463 28.98263)
11200,石柱山,桃渚镇桃渚城东南约15公里,台州市,临海市,121.545532,28.806004,POINT (121.545532 28.806004)
11202,永宁庙,杜桥镇环城南路61号附近,台州市,临海市,121.502907,28.761374,POINT (121.502907 28.761374)
11203,赵爷殿,009乡道附近,台州市,临海市,121.268379,28.944086,POINT (121.268379 28.944086)
11205,庄头宫,,台州市,临海市,121.224388,28.905725,POINT (121.224388 28.905725)
11208,九畹兰庄,特产场路(近兰文化博物馆),台州市,临海市,121.107384,28.825457,POINT (121.107384 28.825457)
11213,清隐寺,,台州市,临海市,121.251793,28.714718,POINT (121.251793 28.714718)
11215,定光净寺,035乡道附近,台州市,临海市,121.116562,28.789865,POINT (121.116562 28.789865)
11216,安心寺,,台州市,临海市,121.477592,28.737789,POINT (121.477592 28.737789)
11217,月照寺,桃渚镇四岔村,台州市,临海市,121.589661,28.814314,POINT (121.589661 28.814314)
11218,兴福庙,026乡道附近,台州市,临海市,121.322578,28.766035,POINT (121.322578 28.766035)
11220,老龙头生态旅游风景区,,台州市,临海市,121.028809,28.701305,POINT (121.028809 28.701305)
11221,东湖(北门),东湖路38附近,台州市,临海市,121.123665,28.850861,POINT (121.123665 28.850861)
11222,桃渚古城,桃渚镇城里村,台州市,临海市,121.539093,28.82593,POINT (121.539093 28.82593)
11223,桃渚古城,桃渚镇城里村,台州市,临海市,121.536354,28.826571,POINT (121.536354 28.826571)
11224,长甸寺,S28台金高速附近,台州市,临海市,121.264488,28.736498,POINT (121.264488 28.736498)
11232,栖霞禅寺,311县道,绍兴市,诸暨市,120.334831,29.445288,POINT (120.334831 29.445288)
11234,青山净寺,大松路附近,绍兴市,诸暨市,120.172821,29.696714,POINT (120.172821 29.696714)
11236,五泄奇幻漂流,马剑镇石门水库,绍兴市,诸暨市,120.025101,29.728697,POINT (120.025101 29.728697)
11320,诸暨市五泄国家森林公园,五泄风景区,绍兴市,诸暨市,120.054138,29.705645,POINT (120.054138 29.705645)
11335,四眼井,苎罗东路2号西施故里内,绍兴市,诸暨市,120.238174,29.699251,POINT (120.238174 29.699251)
11337,庙前广场,苎罗东路2号西施故里内,绍兴市,诸暨市,120.2397,29.697611,POINT (120.2397 29.697611)
11338,周恩来生平资料陈列室,市南路72附近,绍兴市,诸暨市,120.228622,29.697979,POINT (120.228622 29.697979)
11340,长春古道,020乡道附近,绍兴市,诸暨市,120.072777,29.777016,POINT (120.072777 29.777016)
11341,周恩来邓颖超纪念馆,市南路72附近,绍兴市,诸暨市,120.228622,29.697979,POINT (120.228622 29.697979)
11349,流花亭,五泄镇五泄风景区内,绍兴市,诸暨市,120.051025,29.727375,POINT (120.051025 29.727375)
11350,上山乌龟,五泄镇五泄风景区内,绍兴市,诸暨市,120.043938,29.703678,POINT (120.043938 29.703678)
11351,三台塔,五泄镇五泄风景区内,绍兴市,诸暨市,120.045891,29.74567,POINT (120.045891 29.74567)
11352,伽蓝殿,五泄镇五泄风景区五洩禅寺内,绍兴市,诸暨市,120.052101,29.731876,POINT (120.052101 29.731876)
11353,大雄宝殿,五泄镇五泄风景区五洩禅寺内,绍兴市,诸暨市,120.051826,29.732031,POINT (120.051826 29.732031)
11354,群蛙争鸣,牌头镇斗岩风景区,绍兴市,诸暨市,120.137955,29.621517,POINT (120.137955 29.621517)
11357,第五泄,五泄镇五泄风景区内,绍兴市,诸暨市,120.051628,29.735149,POINT (120.051628 29.735149)
11358,第一泄,五泄镇五泄风景区内,绍兴市,诸暨市,120.051552,29.736254,POINT (120.051552 29.736254)
11359,第二泄,五泄镇五泄风景区内,绍兴市,诸暨市,120.051804,29.736216,POINT (120.051804 29.736216)
11360,观音像,牌头镇斗岩风景区,绍兴市,诸暨市,120.138016,29.62184,POINT (120.138016 29.62184)
11370,建辉村许文强故居,建辉村,绍兴市,诸暨市,120.002106,29.687878,POINT (120.002106 29.687878)
11373,第四泄,五泄镇五泄风景区内,绍兴市,诸暨市,120.051331,29.735601,POINT (120.051331 29.735601)
11374,天然大佛,牌头镇斗岩风景区,绍兴市,诸暨市,120.137703,29.620541,POINT (120.137703 29.620541)
11375,灵默道场,五泄镇五泄风景区五洩禅寺内,绍兴市,诸暨市,120.051682,29.732359,POINT (120.051682 29.732359)
11376,桃园景区,五泄镇五泄风景区内,绍兴市,诸暨市,120.050354,29.725306,POINT (120.050354 29.725306)
11377,斗岩风景区(出口处),牌头镇,绍兴市,诸暨市,120.144402,29.616768,POINT (120.144402 29.616768)
11378,西施史料陈列馆,浣纱南路123号(西施故里旅游景区内)西施殿内,绍兴市,诸暨市,120.236435,29.698017,POINT (120.236435 29.698017)
11380,金井龙潭,牌头镇斗岩风景区,绍兴市,诸暨市,120.137985,29.62191,POINT (120.137985 29.62191)
11381,苎萝山,浣纱南路123号(西施故里旅游景区内)西施殿内,绍兴市,诸暨市,120.236351,29.69993,POINT (120.236351 29.69993)
11382,锡器,暨阳街道鸬鹚湾村9号裕昌号民间艺术馆内,绍兴市,诸暨市,120.238457,29.698576,POINT (120.238457 29.698576)
11383,刻镂瀑,五泄镇五泄风景区内,绍兴市,诸暨市,120.046532,29.738155,POINT (120.046532 29.738155)
11384,鼓楼,五泄镇五泄风景区五洩禅寺内,绍兴市,诸暨市,120.05143,29.732035,POINT (120.05143 29.732035)
11385,崇仪亭,牌头镇斗岩风景区,绍兴市,诸暨市,120.141586,29.61919,POINT (120.141586 29.61919)
11386,皇母殿,牌头镇斗岩风景区,绍兴市,诸暨市,120.139412,29.621361,POINT (120.139412 29.621361)
11387,苎萝亭,浣纱南路123号(西施故里旅游景区内)西施殿内,绍兴市,诸暨市,120.236031,29.699806,POINT (120.236031 29.699806)
11388,碑廊,浣纱南路123号(西施故里旅游景区内)西施殿内,绍兴市,诸暨市,120.235786,29.699879,POINT (120.235786 29.699879)
11389,魁星阁,苎罗东路2号西施故里范蠡祠内,绍兴市,诸暨市,120.239716,29.698725,POINT (120.239716 29.698725)
11390,四美·西施厅,苎罗东路2号西施故里中国历代名媛馆内,绍兴市,诸暨市,120.23893,29.701487,POINT (120.23893 29.701487)
11392,宫廷女性,苎罗东路2号西施故里中国历代名媛馆内,绍兴市,诸暨市,120.239098,29.701477,POINT (120.239098 29.701477)
11393,木鱼石,同山镇汤江岩内,绍兴市,诸暨市,120.104546,29.550535,POINT (120.104546 29.550535)
11394,竹艺,暨阳街道鸬鹚湾村9号裕昌号民间艺术馆内,绍兴市,诸暨市,120.238235,29.698515,POINT (120.238235 29.698515)
11395,石鼓门,同山镇汤江岩内,绍兴市,诸暨市,120.101967,29.552191,POINT (120.101967 29.552191)
11396,紫薇岭,五泄镇五泄风景区内,绍兴市,诸暨市,120.048088,29.740217,POINT (120.048088 29.740217)
11397,天下第一鼓(九天琼台),牌头镇斗岩风景区,绍兴市,诸暨市,120.138199,29.621098,POINT (120.138199 29.621098)
11399,秦淮八艳,苎罗东路2号西施故里中国历代名媛馆内,绍兴市,诸暨市,120.239243,29.701565,POINT (120.239243 29.701565)
11400,观音殿,五泄镇五泄风景区五洩禅寺内,绍兴市,诸暨市,120.051636,29.732616,POINT (120.051636 29.732616)
11401,越绣,暨阳街道鸬鹚湾村9号裕昌号民间艺术馆内,绍兴市,诸暨市,120.238373,29.698618,POINT (120.238373 29.698618)
11402,造像,暨阳街道鸬鹚湾村9号裕昌号民间艺术馆内,绍兴市,诸暨市,120.238319,29.698746,POINT (120.238319 29.698746)
11404,地藏殿,五泄镇五泄风景区五洩禅寺内,绍兴市,诸暨市,120.052254,29.732073,POINT (120.052254 29.732073)
11405,荷花池,浣纱南路123号(西施故里旅游景区内)西施殿内,绍兴市,诸暨市,120.236298,29.698441,POINT (120.236298 29.698441)
11406,八卦洞群,同山镇汤江岩内,绍兴市,诸暨市,120.103401,29.552153,POINT (120.103401 29.552153)
11409,枫叶林,五泄镇五泄风景区内,绍兴市,诸暨市,120.050087,29.738436,POINT (120.050087 29.738436)
11410,孝义桥,苎罗东路2号西施故里内,绍兴市,诸暨市,120.238594,29.69949,POINT (120.238594 29.69949)
11411,琴台,浣纱南路123号(西施故里旅游景区内)西施殿内,绍兴市,诸暨市,120.236588,29.699247,POINT (120.236588 29.699247)
11412,石笋,同山镇汤江岩内,绍兴市,诸暨市,120.103683,29.552219,POINT (120.103683 29.552219)
11413,西源峡谷,五泄镇五泄风景区内,绍兴市,诸暨市,120.050865,29.730337,POINT (120.050865 29.730337)
11414,南天门,同山镇汤江岩内,绍兴市,诸暨市,120.103828,29.55085,POINT (120.103828 29.55085)
11415,猿公问天,同山镇汤江岩内,绍兴市,诸暨市,120.102631,29.552391,POINT (120.102631 29.552391)
11416,四美·貂蝉王昭君厅,苎罗东路2号西施故里中国历代名媛馆内,绍兴市,诸暨市,120.239014,29.701494,POINT (120.239014 29.701494)
11417,白云亭,牌头镇斗岩风景区,绍兴市,诸暨市,120.138458,29.621643,POINT (120.138458 29.621643)
